"part_number","name","manufacturer","category","existing_cost","existing_msrp","existing_retail"
"D204RKRCCS4","RKR Cab Length Rock Rail Step System - Textured Black","N-Fab","Step and Rocker Bars","630.00","699.99","699.99"
"NBD15CC-TX","Roan Cab Length Running Board - Textured Black","N-Fab","Step and Rocker Bars","630.00","699.99","699.99"
"NBD19CC-TX","Roan Cab Length Running Board - Textured Black","N-Fab","Step and Rocker Bars","630.00","699.99","699.99"
"D20100CC-6","Wheel To Wheel Nerf Step Bar - Gloss Black","N-Fab","Step and Rocker Bars","360.00","399.99","399.99"
"D20112MC-6","Wheel To Wheel Nerf Step Bar - Gloss Black","N-Fab","Step and Rocker Bars","360.00","399.99","399.99"
"D10110MC-6-TX","Wheel To Wheel Nerf Step Bar - Textured Black","N-Fab","Step and Rocker Bars","360.00","399.99","399.99"
"D10115CC-6-TX","Wheel To Wheel Nerf Step Bar - Textured Black","N-Fab","Step and Rocker Bars","360.00","399.99","399.99"
"D1992QC-6-TX","Wheel To Wheel Nerf Step Bar - Textured Black","N-Fab","Step and Rocker Bars","360.00","399.99","399.99"
"D20100CC-6-TX","Wheel To Wheel Nerf Step Bar - Textured Black","N-Fab","Step and Rocker Bars","360.00","399.99","399.99"
"D20112MC-6-TX","Wheel To Wheel Nerf Step Bar - Textured Black","N-Fab","Step and Rocker Bars","360.00","399.99","399.99"
"82214498AD","Bumper Step - Rear","RAM","Step and Rocker Bars","919.00","1155.00","1155.00"
"82214884AA","Cargo Side Step","RAM","Step and Rocker Bars","741.00","988.00","988.00"
"82219228AC","Power Running Board - Black Powder Coat","RAM","Step and Rocker Bars","1430.00","1910.00","1910.00"
"82215287AH","Power Running Board - Crew Cab - Black Powder Coat","RAM","Step and Rocker Bars","1635.00","2070.00","2070.00"
"82216513AA","Power Side Step - Crew cab","RAM","Step and Rocker Bars","1920.00","2400.00","2400.00"
"82216117AB","Rock Rail - Crew Cab","RAM","Step and Rocker Bars","956.00","1195.00","1195.00"
"82216579AA","Rock Rail - Crew Cab","RAM","Step and Rocker Bars","1190.00","1990.00","1990.00"
"82216580AA","Rock Rail - Crew Cab - Textured Satin Black","RAM","Step and Rocker Bars","1140.00","1440.00","1440.00"
"82211702AE","Running Board - Molded - Crew Cab - Black","RAM","Step and Rocker Bars","708.00","946.00","946.00"
"82211701AE","Running Board - Molded - Crew Cab - Silver","RAM","Step and Rocker Bars","708.00","946.00","946.00"
"82215508AD","Running Board - Off-Road Style - Crew Cab","RAM","Step and Rocker Bars","1800.00","2265.00","2265.00"
"82215514AC","Running Board - Off-Road Style - Quad Cab","RAM","Step and Rocker Bars","1235.00","1560.00","1560.00"
"82215512AB","Running Board - Painted - Crew Cab - Gloss Black","RAM","Step and Rocker Bars","660.00","880.00","880.00"
"82215301AC","Running Board - Painted - Crew Cab - Matte Black","RAM","Step and Rocker Bars","496.00","665.00","665.00"
"82215294AC","Running Board - Painted - Quad Cab - Matte Black","RAM","Step and Rocker Bars","491.00","660.00","660.00"
"82211700AE","Running Board - Quad Cab - Aluminum - Black","RAM","Step and Rocker Bars","660.00","880.00","880.00"
"82211699AE","Running Board - Quad Cab - Aluminum - Silver","RAM","Step and Rocker Bars","673.00","899.00","899.00"
"82215510AB","Running Board - Quad Cab - Gloss Black","RAM","Step and Rocker Bars","607.00","816.00","816.00"
"82211698AE","Running Board - Regular Cab - Aluminum - Black","RAM","Step and Rocker Bars","567.00","764.00","764.00"
"82211697AE","Running Board - Regular Cab - Aluminum - Silver","RAM","Step and Rocker Bars","567.00","764.00","764.00"
"82212181AE","Running Boards - Aluminum - Mega Cab - Black","RAM","Step and Rocker Bars","736.00","991.00","991.00"
"82212182AE","Running Boards - Molded - Mega Cab - Bright Silver Metallic","RAM","Step and Rocker Bars","736.00","991.00","991.00"
"82215086AC","Side Step - Tubular - Crew Cab - Black","RAM","Step and Rocker Bars","462.00","625.00","625.00"
"82216482AA","Side Step - Tubular - Crew Cab - Black","RAM","Step and Rocker Bars","478.00","641.00","641.00"
"82213271AC","Side Step - Tubular - Crew Cab - Stainless Steel","RAM","Step and Rocker Bars","579.00","776.00","776.00"
"82215291AC","Side Step - Tubular - Crew Cab - Stainless Steel","RAM","Step and Rocker Bars","573.00","770.00","770.00"
"82215300AC","Side Step - Tubular - Crew Cab - Wheel-To-Wheel - 5.7 Feet - Stainless Steel With Black Step Pad","RAM","Step and Rocker Bars","651.00","870.00","870.00"
"82213616AC","Side Step - Tubular - Crew Cab - Wheel-To-Wheel - 6.4 Feet - AWD - Stainless Steel With Black Step","RAM","Step and Rocker Bars","651.00","870.00","870.00"
"82215305AC","Side Step - Tubular - Crew Cab - Wheel-To-Wheel - 6.4 Feet - Stainless Steel With Black Step Pad","RAM","Step and Rocker Bars","651.00","870.00","870.00"
